grade,num_tested,pct_ccr,pct_glp,school_code,subgroup,subject,type,year,school_name,district_name,County name,School_Name,State_Name,Lea_Name,size,lea_size,st_size
ALL,1810,45.6,56.4,110451,ALL,ALL,ALL,2017,Eblen Intermediate,Asheville City School District,Buncombe,Eblen Intermediate,State Of North Carolina,Buncombe County Schools,23.0,23.5,21.5
ALL,1821,43.7,56.1,110451,ALL,ALL,ALL,2016,Eblen Intermediate,Asheville City School District,Buncombe,Eblen Intermediate,State Of North Carolina,Buncombe County Schools,23.0,22.5,21.0
ALL,1794,47.4,57.0,110451,ALL,ALL,ALL,2015,Eblen Intermediate,Asheville City School District,Buncombe,Eblen Intermediate,State Of North Carolina,Buncombe County Schools,23.0,21.5,21.0
ALL,1794,47.4,57.0,110451,ALL,ALL,ALL,2014,Eblen Intermediate,Asheville City School District,Buncombe,,,,,,
ALL,1794,47.4,57.0,110451,ALL,ALL,ALL,2013,Eblen Intermediate,Asheville City School District,Buncombe,Eblen Intermediate,State Of North Carolina,Buncombe County Schools,25.0,23.5,21.5
ALL,673,55.3,63.2,111302,ALL,ALL,ALL,2017,Asheville High,Asheville City School District,Buncombe,Asheville High,State Of North Carolina,Asheville City Schools,10.0,10.0,19.5
ALL,734,52.9,61.0,111302,ALL,ALL,ALL,2016,Asheville High,Asheville City School District,Buncombe,,,,,,
ALL,782,50.1,57.3,111302,ALL,ALL,ALL,2015,Asheville High,Asheville City School District,Buncombe,,,,,,
ALL,782,50.1,57.3,111302,ALL,ALL,ALL,2014,Asheville High,Asheville City School District,Buncombe,,,,,,
ALL,782,50.1,57.3,111302,ALL,ALL,ALL,2013,Asheville High,Asheville City School District,Buncombe,,,,,,
ALL,340,48.8,56.2,111304,ALL,ALL,ALL,2017,Hall Fletcher Elementary,Asheville City School District,Buncombe,Hall Fletcher Elementary,State Of North Carolina,Asheville City Schools,14.333333333333334,19.0,19.666666666666668
ALL,274,54.0,68.2,111304,ALL,ALL,ALL,2016,Hall Fletcher Elementary,Asheville City School District,Buncombe,Hall Fletcher Elementary,State Of North Carolina,Asheville City Schools,18.571428571428573,21.0,19.714285714285715
ALL,385,39.2,48.8,111304,ALL,ALL,ALL,2015,Hall Fletcher Elementary,Asheville City School District,Buncombe,Hall Fletcher Elementary,State Of North Carolina,Asheville City Schools,18.166666666666668,19.833333333333332,19.333333333333332
ALL,385,39.2,48.8,111304,ALL,ALL,ALL,2014,Hall Fletcher Elementary,Asheville City School District,Buncombe,,,,,,
ALL,385,39.2,48.8,111304,ALL,ALL,ALL,2013,Hall Fletcher Elementary,Asheville City School District,Buncombe,Hall Fletcher Elementary,State Of North Carolina,Asheville City Schools,16.666666666666668,18.833333333333332,20.166666666666668
ALL,591,62.8,70.6,111306,ALL,ALL,ALL,2017,Isaac Dickson Elementary,Asheville City School District,Buncombe,Isaac Dickson Elementary,State Of North Carolina,Asheville City Schools,21.166666666666668,19.0,19.666666666666668
ALL,635,60.2,68.3,111306,ALL,ALL,ALL,2016,Isaac Dickson Elementary,Asheville City School District,Buncombe,Isaac Dickson Elementary,State Of North Carolina,Asheville City Schools,22.166666666666668,20.666666666666668,19.5
ALL,593,63.7,72.7,111306,ALL,ALL,ALL,2015,Isaac Dickson Elementary,Asheville City School District,Buncombe,Isaac Dickson Elementary,State Of North Carolina,Asheville City Schools,21.0,19.833333333333332,19.333333333333332
ALL,593,63.7,72.7,111306,ALL,ALL,ALL,2014,Isaac Dickson Elementary,Asheville City School District,Buncombe,,,,,,
ALL,593,63.7,72.7,111306,ALL,ALL,ALL,2013,Isaac Dickson Elementary,Asheville City School District,Buncombe,Isaac Dickson Elementary,State Of North Carolina,Asheville City Schools,19.833333333333332,18.833333333333332,20.166666666666668
ALL,570,57.2,66.1,111312,ALL,ALL,ALL,2017,Claxton Elementary,Asheville City School District,Buncombe,"Claxton Elementary, Asheville",State Of North Carolina,Asheville City Schools,19.333333333333332,19.0,19.666666666666668
ALL,585,55.7,64.4,111312,ALL,ALL,ALL,2016,Claxton Elementary,Asheville City School District,Buncombe,"Claxton Elementary, Asheville",State Of North Carolina,Asheville City Schools,21.666666666666668,20.666666666666668,19.5
ALL,550,55.1,65.3,111312,ALL,ALL,ALL,2015,Claxton Elementary,Asheville City School District,Buncombe,"Claxton Elementary, Asheville",State Of North Carolina,Asheville City Schools,21.0,19.833333333333332,19.333333333333332
ALL,550,55.1,65.3,111312,ALL,ALL,ALL,2014,Claxton Elementary,Asheville City School District,Buncombe,,,,,,
ALL,550,55.1,65.3,111312,ALL,ALL,ALL,2013,Claxton Elementary,Asheville City School District,Buncombe,"Claxton Elementary, Asheville",State Of North Carolina,Asheville City Schools,20.0,18.833333333333332,20.166666666666668
ALL,523,57.2,66.3,111332,ALL,ALL,ALL,2017,Ira B Jones Elementary,Asheville City School District,Buncombe,Ira B Jones Elementary,State Of North Carolina,Asheville City Schools,19.5,19.0,19.666666666666668
ALL,541,61.0,69.1,111332,ALL,ALL,ALL,2016,Ira B Jones Elementary,Asheville City School District,Buncombe,Ira B Jones Elementary,State Of North Carolina,Asheville City Schools,21.0,20.666666666666668,19.5
ALL,515,58.6,66.6,111332,ALL,ALL,ALL,2015,Ira B Jones Elementary,Asheville City School District,Buncombe,Ira B Jones Elementary,State Of North Carolina,Asheville City Schools,19.5,19.833333333333332,19.333333333333332
ALL,515,58.6,66.6,111332,ALL,ALL,ALL,2014,Ira B Jones Elementary,Asheville City School District,Buncombe,,,,,,
ALL,515,58.6,66.6,111332,ALL,ALL,ALL,2013,Ira B Jones Elementary,Asheville City School District,Buncombe,Ira B Jones Elementary,State Of North Carolina,Asheville City Schools,17.333333333333332,18.833333333333332,20.166666666666668
ALL,1736,52.8,59.6,111356,ALL,ALL,ALL,2017,Asheville Middle,Asheville City School District,Buncombe,Asheville Middle,State Of North Carolina,Asheville City Schools,20.333333333333332,20.333333333333332,21.666666666666668
ALL,1976,54.4,62.3,111356,ALL,ALL,ALL,2016,Asheville Middle,Asheville City School District,Buncombe,Asheville Middle,State Of North Carolina,Asheville City Schools,19.333333333333332,20.333333333333332,21.333333333333332
ALL,1700,62.6,69.7,111356,ALL,ALL,ALL,2015,Asheville Middle,Asheville City School District,Buncombe,Asheville Middle,State Of North Carolina,Asheville City Schools,18.666666666666668,18.666666666666668,22.0
ALL,1700,62.6,69.7,111356,ALL,ALL,ALL,2014,Asheville Middle,Asheville City School District,Buncombe,,,,,,
ALL,1700,62.6,69.7,111356,ALL,ALL,ALL,2013,Asheville Middle,Asheville City School District,Buncombe,Asheville Middle,State Of North Carolina,Asheville City Schools,19.333333333333332,19.333333333333332,21.666666666666668
ALL,530,59.2,67.5,111360,ALL,ALL,ALL,2017,Vance Elementary,Asheville City School District,Buncombe,"Vance Elementary, Asheville",State Of North Carolina,Asheville City Schools,20.166666666666668,19.0,19.666666666666668
ALL,551,62.8,72.2,111360,ALL,ALL,ALL,2016,Vance Elementary,Asheville City School District,Buncombe,"Vance Elementary, Asheville",State Of North Carolina,Asheville City Schools,21.333333333333332,20.666666666666668,19.5
ALL,544,63.2,71.5,111360,ALL,ALL,ALL,2015,Vance Elementary,Asheville City School District,Buncombe,"Vance Elementary, Asheville",State Of North Carolina,Asheville City Schools,20.833333333333332,19.833333333333332,19.333333333333332
ALL,544,63.2,71.5,111360,ALL,ALL,ALL,2014,Vance Elementary,Asheville City School District,Buncombe,,,,,,
ALL,544,63.2,71.5,111360,ALL,ALL,ALL,2013,Vance Elementary,Asheville City School District,Buncombe,"Vance Elementary, Asheville",State Of North Carolina,Asheville City Schools,20.833333333333332,18.833333333333332,20.166666666666668
ALL,312,74.0,79.5,111700,ALL,ALL,ALL,2017,School of Inquiry and Life Sciences,Asheville City School District,Buncombe,,,,,,
ALL,310,68.1,77.4,111700,ALL,ALL,ALL,2016,School of Inquiry and Life Sciences,Asheville City School District,Buncombe,,,,,,
ALL,283,72.4,80.6,111700,ALL,ALL,ALL,2015,School of Inquiry and Life Sciences,Asheville City School District,Buncombe,,,,,,
ALL,283,72.4,80.6,111700,ALL,ALL,ALL,2014,School of Inquiry and Life Sciences,Asheville City School District,Buncombe,,,,,,
ALL,283,72.4,80.6,111700,ALL,ALL,ALL,2013,School of Inquiry and Life Sciences,Asheville City School District,Buncombe,,,,,,
ALL,694,69.2,79.1,11A000,ALL,ALL,ALL,2017,Evergreen Community Charter,Asheville City School District,Buncombe,Evergreen Community Charter,State Of North Carolina,Charter and Non-District Affiliated Schools,22.142857142857142,,20.714285714285715
ALL,719,67.7,77.9,11A000,ALL,ALL,ALL,2016,Evergreen Community Charter,Asheville City School District,Buncombe,Evergreen Community Charter,State Of North Carolina,Charter and Non-District Affiliated Schools,22.666666666666668,,20.11111111111111
ALL,724,66.9,75.6,11A000,ALL,ALL,ALL,2015,Evergreen Community Charter,Asheville City School District,Buncombe,Evergreen Community Charter,State Of North Carolina,Charter and Non-District Affiliated Schools,21.625,,20.375
ALL,724,66.9,75.6,11A000,ALL,ALL,ALL,2014,Evergreen Community Charter,Asheville City School District,Buncombe,,,,,,
ALL,724,66.9,75.6,11A000,ALL,ALL,ALL,2013,Evergreen Community Charter,Asheville City School District,Buncombe,Evergreen Community Charter,State Of North Carolina,Charter and Non-District Affiliated Schools,21.22222222222222,,20.666666666666668
ALL,652,60.3,68.7,11B000,ALL,ALL,ALL,2017,ArtSpace Charter,Asheville City School District,Buncombe,ArtSpace Charter School,State Of North Carolina,Charter and Non-District Affiliated Schools,21.22222222222222,,20.333333333333332
ALL,685,61.3,73.1,11B000,ALL,ALL,ALL,2016,ArtSpace Charter,Asheville City School District,Buncombe,ArtSpace Charter School,State Of North Carolina,Charter and Non-District Affiliated Schools,21.333333333333332,,20.11111111111111
ALL,675,57.2,68.4,11B000,ALL,ALL,ALL,2015,ArtSpace Charter,Asheville City School District,Buncombe,ArtSpace Charter School,State Of North Carolina,Charter and Non-District Affiliated Schools,20.875,,20.375
ALL,675,57.2,68.4,11B000,ALL,ALL,ALL,2014,ArtSpace Charter,Asheville City School District,Buncombe,,,,,,
ALL,675,57.2,68.4,11B000,ALL,ALL,ALL,2013,ArtSpace Charter,Asheville City School District,Buncombe,ArtSpace Charter School,State Of North Carolina,Charter and Non-District Affiliated Schools,20.22222222222222,,20.666666666666668
ALL,270,57.4,65.6,11K000,ALL,ALL,ALL,2017,Francine Delany New School,Asheville City School District,Buncombe,Francine Delany New School,State Of North Carolina,Charter and Non-District Affiliated Schools,19.11111111111111,,20.333333333333332
ALL,263,63.9,75.7,11K000,ALL,ALL,ALL,2016,Francine Delany New School,Asheville City School District,Buncombe,Francine Delany New School,State Of North Carolina,Charter and Non-District Affiliated Schools,18.22222222222222,,20.11111111111111
ALL,263,71.1,78.7,11K000,ALL,ALL,ALL,2015,Francine Delany New School,Asheville City School District,Buncombe,Francine Delany New School,State Of North Carolina,Charter and Non-District Affiliated Schools,18.5,,20.375
ALL,263,71.1,78.7,11K000,ALL,ALL,ALL,2014,Francine Delany New School,Asheville City School District,Buncombe,,,,,,
ALL,263,71.1,78.7,11K000,ALL,ALL,ALL,2013,Francine Delany New School,Asheville City School District,Buncombe,Francine Delany New School,State Of North Carolina,Charter and Non-District Affiliated Schools,17.444444444444443,,20.666666666666668
ALL,218,39.4,50.5,120304,ALL,ALL,ALL,2017,Chesterfield Elementary,Burke County School District,Burke,Chesterfield Elementary,State Of North Carolina,Burke County Schools,16.5,20.0,19.666666666666668
ALL,229,48.0,58.1,120304,ALL,ALL,ALL,2016,Chesterfield Elementary,Burke County School District,Burke,Chesterfield Elementary,State Of North Carolina,Burke County Schools,15.666666666666666,20.166666666666668,19.5
ALL,237,39.7,52.3,120304,ALL,ALL,ALL,2015,Chesterfield Elementary,Burke County School District,Burke,Chesterfield Elementary,State Of North Carolina,Burke County Schools,19.166666666666668,20.166666666666668,19.333333333333332
ALL,237,39.7,52.3,120304,ALL,ALL,ALL,2014,Chesterfield Elementary,Burke County School District,Burke,,,,,,
ALL,237,39.7,52.3,120304,ALL,ALL,ALL,2013,Chesterfield Elementary,Burke County School District,Burke,Chesterfield Elementary,State Of North Carolina,Burke County Schools,16.833333333333332,18.0,20.166666666666668
ALL,129,12.4,17.8,120308,ALL,ALL,ALL,2017,Hallyburton Academy,Burke County School District,Burke,,,,,,
ALL,129,9.3,16.3,120308,ALL,ALL,ALL,2016,Hallyburton Academy,Burke County School District,Burke,,,,,,
ALL,167,12.0,19.2,120308,ALL,ALL,ALL,2015,Hallyburton Academy,Burke County School District,Burke,,,,,,
ALL,167,12.0,19.2,120308,ALL,ALL,ALL,2014,Hallyburton Academy,Burke County School District,Burke,,,,,,
ALL,167,12.0,19.2,120308,ALL,ALL,ALL,2013,Hallyburton Academy,Burke County School District,Burke,Hallyburton Academy,State Of North Carolina,Burke County Schools,10.0,24.0,22.0
ALL,552,55.1,66.8,120312,ALL,ALL,ALL,2017,Drexel Elementary,Burke County School District,Burke,Drexel Elementary,State Of North Carolina,Burke County Schools,20.666666666666668,20.0,19.666666666666668
ALL,522,51.7,64.8,120312,ALL,ALL,ALL,2016,Drexel Elementary,Burke County School District,Burke,Drexel Elementary,State Of North Carolina,Burke County Schools,21.166666666666668,20.166666666666668,19.5
ALL,522,48.5,62.1,120312,ALL,ALL,ALL,2015,Drexel Elementary,Burke County School District,Burke,Drexel Elementary,State Of North Carolina,Burke County Schools,20.5,20.166666666666668,19.333333333333332
ALL,522,48.5,62.1,120312,ALL,ALL,ALL,2014,Drexel Elementary,Burke County School District,Burke,,,,,,
ALL,522,48.5,62.1,120312,ALL,ALL,ALL,2013,Drexel Elementary,Burke County School District,Burke,Drexel Elementary,State Of North Carolina,Burke County Schools,16.0,18.0,20.166666666666668
ALL,729,58.2,71.3,120314,ALL,ALL,ALL,2017,East Burke High,Burke County School District,Burke,East Burke High,State Of North Carolina,Burke County Schools,21.25,21.25,19.75
ALL,666,61.4,71.0,120314,ALL,ALL,ALL,2016,East Burke High,Burke County School District,Burke,,,,,,
ALL,831,51.4,63.3,120314,ALL,ALL,ALL,2015,East Burke High,Burke County School District,Burke,,,,,,
ALL,831,51.4,63.3,120314,ALL,ALL,ALL,2014,East Burke High,Burke County School District,Burke,,,,,,
ALL,831,51.4,63.3,120314,ALL,ALL,ALL,2013,East Burke High,Burke County School District,Burke,,,,,,
ALL,1479,53.8,63.2,120315,ALL,ALL,ALL,2017,East Burke Middle,Burke County School District,Burke,East Burke Middle,State Of North Carolina,Burke County Schools,24.666666666666668,24.0,21.666666666666668
ALL,1553,55.2,64.0,120315,ALL,ALL,ALL,2016,East Burke Middle,Burke County School District,Burke,East Burke Middle,State Of North Carolina,Burke County Schools,26.333333333333332,25.333333333333332,21.333333333333332
ALL,1627,60.4,68.7,120315,ALL,ALL,ALL,2015,East Burke Middle,Burke County School District,Burke,East Burke Middle,State Of North Carolina,Burke County Schools,29.0,24.666666666666668,22.0
ALL,1627,60.4,68.7,120315,ALL,ALL,ALL,2014,East Burke Middle,Burke County School District,Burke,,,,,,
ALL,1627,60.4,68.7,120315,ALL,ALL,ALL,2013,East Burke Middle,Burke County School District,Burke,East Burke Middle,State Of North Carolina,Burke County Schools,26.666666666666668,24.333333333333332,21.666666666666668
ALL,547,45.0,56.7,120316,ALL,ALL,ALL,2017,Forest Hill Elementary,Burke County School District,Burke,Forest Hill Elementary,State Of North Carolina,Burke County Schools,20.833333333333332,20.0,19.666666666666668
ALL,522,42.7,55.6,120316,ALL,ALL,ALL,2016,Forest Hill Elementary,Burke County School District,Burke,Forest Hill Elementary,State Of North Carolina,Burke County Schools,20.5,20.166666666666668,19.5
ALL,526,46.6,57.6,120316,ALL,ALL,ALL,2015,Forest Hill Elementary,Burke County School District,Burke,Forest Hill Elementary,State Of North Carolina,Burke County Schools,21.5,20.166666666666668,19.333333333333332
ALL,526,46.6,57.6,120316,ALL,ALL,ALL,2014,Forest Hill Elementary,Burke County School District,Burke,,,,,,
ALL,526,46.6,57.6,120316,ALL,ALL,ALL,2013,Forest Hill Elementary,Burke County School District,Burke,Forest Hill Elementary,State Of North Carolina,Burke County Schools,20.333333333333332,18.0,20.166666666666668
ALL,800,50.6,59.9,120318,ALL,ALL,ALL,2017,Freedom High,Burke County School District,Burke,Freedom High,State Of North Carolina,Burke County Schools,25.5,21.25,19.75
ALL,926,45.5,54.2,120318,ALL,ALL,ALL,2016,Freedom High,Burke County School District,Burke,,,,,,
ALL,916,45.2,55.7,120318,ALL,ALL,ALL,2015,Freedom High,Burke County School District,Burke,,,,,,
ALL,916,45.2,55.7,120318,ALL,ALL,ALL,2014,Freedom High,Burke County School District,Burke,,,,,,
ALL,916,45.2,55.7,120318,ALL,ALL,ALL,2013,Freedom High,Burke County School District,Burke,,,,,,
ALL,422,56.2,68.5,120320,ALL,ALL,ALL,2017,George Hildebrand Elementary,Burke County School District,Burke,George Hildebrand Elementary,State Of North Carolina,Burke County Schools,20.166666666666668,20.0,19.666666666666668
ALL,424,49.5,64.6,120320,ALL,ALL,ALL,2016,George Hildebrand Elementary,Burke County School District,Burke,George Hildebrand Elementary,State Of North Carolina,Burke County Schools,19.5,20.166666666666668,19.5
ALL,418,52.2,62.4,120320,ALL,ALL,ALL,2015,George Hildebrand Elementary,Burke County School District,Burke,George Hildebrand Elementary,State Of North Carolina,Burke County Schools,23.166666666666668,20.166666666666668,19.333333333333332
ALL,418,52.2,62.4,120320,ALL,ALL,ALL,2014,George Hildebrand Elementary,Burke County School District,Burke,,,,,,
ALL,418,52.2,62.4,120320,ALL,ALL,ALL,2013,George Hildebrand Elementary,Burke County School District,Burke,George Hildebrand Elementary,State Of North Carolina,Burke County Schools,17.166666666666668,18.0,20.166666666666668
ALL,514,46.3,56.6,120324,ALL,ALL,ALL,2017,Glen Alpine Elementary,Burke County School District,Burke,Glen Alpine Elementary,State Of North Carolina,Burke County Schools,22.5,22.0,21.0
ALL,513,50.5,65.1,120324,ALL,ALL,ALL,2016,Glen Alpine Elementary,Burke County School District,Burke,Glen Alpine Elementary,State Of North Carolina,Burke County Schools,24.0,22.0,20.5
ALL,459,47.5,59.3,120324,ALL,ALL,ALL,2015,Glen Alpine Elementary,Burke County School District,Burke,Glen Alpine Elementary,State Of North Carolina,Burke County Schools,26.5,23.0,20.0
